club_id,club_name,crest_url,delegacion,comarca,cif,registered_address,registered_locality,registered_province,registered_postal_code,correspondence_address,correspondence_locality,correspondence_province,correspondence_postal_code,correspondence_titular,correspondence_tratamiento,correspondence_email,portal_web,twitter,facebook,linkedin,instagram,telefonos,fax,fecha_fundacion,presidente,source_url,scraped_at
1091,UNION DEPORTIVA SAN LORENZO,/pnfg/pimg/Clubes/00100_0000089572_escudo_u.d._san_lorenzo.jpg,DELEGACIÓN DE GALAPAGAR,,G80112576,"INFANTES, 4",San Lorenzo De El Escorial,Madrid,28200,C/ LEPANTO 110,San Lorenzo De El Escorial,Madrid,28200,LUIS MIGUEL JIMENEZ CIRUELOS,D.,sanlorenzouniondeportiva@gmail.com,www.udsanlorenzo.com,@udsanlorenzo,,,,,,,LUIS MIGUEL JIMENEZ CIRUELOS,https://www.rffm.es/fichaclub/1091,2026-08-19T06:45:37.976837+00:00
1085,C.D. EL ALAMO,/pnfg/pimg/Clubes/00100_0010869726_CD_El_Alamo.jpg,SUBDELEGACIÓN DE NAVAS DEL REY,,G80455710,"RIO TORMES, S/N",Álamo (El),Madrid,28607,"RIO TORMES, S/N (ESTADIO)",Álamo (El),Madrid,28607,,,cdelalamo@cdelalamo.com,www.cdelalamo.com,linktr.ee/CD_El_Alamo,linktr.ee/CD_El_Alamo,,,747728162,,,ALBERTO CARDEÑA ORGAZ,https://www.rffm.es/fichaclub/1085,2026-08-19T06:45:38.315477+00:00
1089,C.F. RACING DE VILLAVERDE,/pnfg/pimg/Clubes/00100_0000054928_Racing_Villaverde.jpg,DELEGACIÓN COTORRUELO,,G80118730,"C/ NIQUEL, 16",Madrid,Madrid,28021,"C/ NIQUEL, 16, LOCAL",Madrid,Madrid,28021,,,escuelaracingvillaverde@gmail.com,escuelaracingvillaverde.es,,,,,645268259,,,LUIS LOZANO PARIS,https://www.rffm.es/fichaclub/1089,2026-08-19T06:45:38.387844+00:00
1104,C.D. CANILLAS,/pnfg/pimg/Clubes/00100_0000094647_53030_logo_cd_canillas.jpg,DELEGACIÓN VALDEBERNARDO,,G86143039,"AGUSTIN DE ITURBIDE, 1",Madrid,Madrid,28043,"AGUSTIN DE ITURBIDE, 1",Madrid,Madrid,28043,CD CANILLAS,,administracion@cdcanillas.com,www.cdcanillas.com,,,,,913821049 - 913822771 - 630920629&nbsp;-&nbsp;&nbsp;687972799,913822771,,LUIS FERNANDO HERRERO BLANCO,https://www.rffm.es/fichaclub/1104,2026-08-19T06:45:38.418767+00:00
11050673,CDB GETAFE SPORTING ( BAJA TEMP 2025-2026),/pnfg/pimg/Clubes/00100_0011110044_ESCUDO_2021_2022_FEMINAS1_LETRAS_EN_BLANCO_BORDES_BLANCOS.jpg,DELEGACIÓN DE GETAFE,,G80814114,"C/ Azucena,2 Bajo Dcha.",Getafe,Madrid,28903,"Azucena, 2",Getafe,Madrid,28903,Jacinto Mayo Mateo,D.,sportinggetafe@gmail.com,www.sportinggetafe.cf,,,,,676354988 - 640298126,,,JACINTO MAYO MATEO,https://www.rffm.es/fichaclub/11050673,2026-08-19T06:45:38.600413+00:00
1111,C.D. FORTUNA,/pnfg/pimg/Clubes/00100_0011704608_Escudo_nuevo_C.D._FORTUNA_1970.jpg,DELEGACIÓN DE LEGANÉS,,G79945630,"Lisboa,nº 6 - Local B",0,Madrid,28917,"Lisboa,nº 6 - Local B (Bº DE LA FORTUNA)",Leganés,Madrid,28917,,D.,c.d.fortuna@hotmail.es,cdfortuna.es,https://x.com/efcdfortuna,,,https://www.instagram.com/efcdfortuna,916198180 - 639012472 - 678751990,916198180,,JOSE ANTONIO BLANCO RUIZ,https://www.rffm.es/fichaclub/1111,2026-08-19T06:45:38.722270+00:00
1132,A.D. PARQUE EUROPA,/pnfg/pimg/Clubes/00100_0011597730_escudoact.png,DELEGACIÓN COTORRUELO,,G80149297,Calle Gordolobo S/N,Madrid,Madrid,28024,"FUENTE DEL TIRO, 27 (PARROQUIA)",Madrid,Madrid,28024,Justo Franco Mora,D.,ad.parqueeuropa1973@gmail.com,.,@ParqueEuropaOfi,,,@ADPARQUEEUROPA1973,676304675 - 652160111,,,JUSTO FRANCO MORA,https://www.rffm.es/fichaclub/1132,2026-08-19T06:45:39.418351+00:00
1120,C.F. ATLETICO VALDEIGLESIAS,/pnfg/pimg/Clubes/00100_0012140789_Escudo_At._Valdeiglesias__1_.png,SUBDELEGACIÓN DE NAVAS DEL REY,,G80162472,"SALAMANCA, 17",San Martín De Valdeiglesias,Madrid,28680,CALLE AMAPOLA Nº 2,San Martín De Valdeiglesias,Madrid,28680,LUIS FRANCISCO DEL MONTE CARLA,D.,cfatleticovaldeiglesias@yahoo.es,www.atleticovaldeiglesias.com,,,,,646548156 - 674490190,918610997,,LUIS FRANCISCO DEL MONTE CARLA,https://www.rffm.es/fichaclub/1120,2026-08-19T06:45:39.462317+00:00
1135,ESC. MPAL. DE FUT. AGUILAS DE MORATALAZ,/pnfg/pimg/Clubes/00100_0011039719_escudo_aguilas___calidad.jpg,DELEGACIÓN VALDEBERNARDO,,G81270886,"ENCOMIENDA DE PALACIOS, 294 (Bar Rama)",Madrid,Madrid,28030,"ENCOMIENDA DE PALACIOS, 294 (Bar Rama)",Madrid,Madrid,28030,,,contacto@aguilasdemoratalaz.com,www.aguilasdemoratalaz.com,,,,,627373172 - 624127932 - 614520781&nbsp;-&nbsp;&nbsp;689278416,,,VICTOR ALCAZAR DE DIOS,https://www.rffm.es/fichaclub/1135,2026-08-19T06:45:39.466779+00:00
1134,CAMARMA C.F.,/pnfg/pimg/Clubes/00100_0011109967_Escudo__PEQUE_O,DELEGACIÓN DE ALCALÁ DE HENARES,,G81698052,"JOSE Mª FERNANDEZ RENTERO, 13",Camarma De Esteruelas,Madrid,28816,Camino del Molino S/N (polideportivo),Camarma De Esteruelas,Madrid,28816,,,camarmacf@hotmail.com,camarmacf.ffmadrid.org,,,,,609387898 - 662372807,,,MANUEL HUELVA FERNANDEZ,https://www.rffm.es/fichaclub/1134,2026-08-19T06:45:39.845299+00:00
1156,A.D. SPORTING HORTALEZA,/pnfg/pimg/Clubes/00100_0010867808_content_sphortalezajuvpruebas1617pequees.jpg,DELEGACIÓN DE ALCOBENDAS,,G79007464,"MONOVAR, S/N (CAMPO DE FUTBOL)",Madrid,Madrid,28033,"MONOVAR, S/N (CAMPO DE FUTBOL)",Madrid,Madrid,28033,A.D.SPORTING DE HORTALEZA,,sportingdehortaleza@gmail.com,adsportingdehortaleza.com,twitter.com/sportingdehorta,,,,649926752 - 665580441 - 659916311&nbsp;-&nbsp;&nbsp;678313047,915192061,,MIGUEL ROMON GARCIA,https://www.rffm.es/fichaclub/1156,2026-08-19T06:45:40.111128+00:00
1145,C.D. HUMANES,/pnfg/pimg/Clubes/00100_0010954939_c.d.humanes_-_copia.jpg,DELEGACIÓN DE FUENLABRADA,,G79294393,"VALDEHONDILLO, 3 (Pabellon mpal)",Humanes De Madrid,Madrid,28970,"VALDEHONDILLO, S/N",Humanes De Madrid,Madrid,28970,,,,,@c_d_humanes,,,cdhumanesof,659253697 - 635508532 - 628897927,916048457,,EMILIO DE LA ROSA MONTOYA,https://www.rffm.es/fichaclub/1145,2026-08-19T06:45:40.119392+00:00
1167,U.D. VELILLA,/pnfg/pimg/Clubes/00100_0011583701_6A3C328C_DFD7_4844_9D17_14ACE9D1611A.jpeg,DELEGACIÓN DE ARGANDA,,G81487076,"PASEO PABLO PICASSO, S/N",Velilla De San Antonio,Madrid,28891,"PASEO PABLO PICASSO, S/N",Velilla De San Antonio,Madrid,28891,U.D. Velilla,,udvelilla@gmail.com,www.udvelilla.com,,,,,639025150 - 629434740,,,JOSE MIGUEL MOYA MUNERA,https://www.rffm.es/fichaclub/1167,2026-08-19T06:45:40.384252+00:00
1186,ESCUELA DEPORTIVA MORATALAZ,/pnfg/pimg/Clubes/00100_0011212516_Escudo_ED_Moratalaz_jpg.jpg,DELEGACIÓN VALDEBERNARDO,,G80665185,"CORREGIDOR JUAN FRANCISCO DE LUJAN, 41 LOCAL-3",Madrid,Madrid,28030,"CORREG. JUAN FRANCISCO DE LUJAN,41 LOCAL-3",Madrid,Madrid,28030,,,secretaria@edmoratalaz.com,edmoratalaz.com,https://twitter.com/edmoratalaz,,,https://www.instagram.com/edmoratalaz/,681164330 - 675751891,,,JESUS RECIO ORTEGA,https://www.rffm.es/fichaclub/1186,2026-08-19T06:45:40.439242+00:00
1176,C.R. GUINDALERA,/pnfg/pimg/Clubes/00100_0012123569_escudo_centenario.jpg,DELEGACIÓN VALDEBERNARDO,,G80751902,Calle Juan de la Hoz 17 bjo int dcha,Madrid,Madrid,28028,"c/ Juan de la Hoz 17, Bajo Interior Dcha, 28028, Madrid",Madrid,Madrid,28028,Jesús Manuel Sánchez Resino,D.,crguindalera1924@gmail.com,www.crguindalera1924.es,,,,@guindalera_crg,659334513 - 611177515 - 618939612,,,JESUS MANUEL SANCHEZ RESINO,https://www.rffm.es/fichaclub/1176,2026-08-19T06:45:40.856462+00:00
1200,C.D. DOSA,/pnfg/pimg/Clubes/00100_0000035320_DOSA.jpg,DELEGACIÓN VALDEBERNARDO,,G80088834,"SANTO DOMINGO SAVIO, 2",Madrid,Madrid,28017,"SANTO DOMINGO SAVIO, 2",0,Madrid,28017,,,eddosa@domingosavio.com,dosa.ffmadrid.org,,,,,913683099,913683103,,DEOGRACIAS GONZALEZ PASCUAL,https://www.rffm.es/fichaclub/1200,2026-08-19T06:45:41.282016+00:00
1194,A.D. PIQUEÑAS,/pnfg/pimg/Clubes/00100_0011741396_escudo_pique__as_con_coloresDEFINITIVO_2.jpg,DELEGACIÓN COTORRUELO,,G80437577,"ALFREDO ALEIX, 25 (BAR RUBI)",Madrid,Madrid,28044,TRAVESIA ALFREDO ALEIX Nº 3,0,Madrid,28044,FRANCISCO RAMON TORRES SANTOS,D.,direcciondeportiva@adpiquenas.es,,,,,piquenas1967,609820928,,,FRANCISCO RAMON TORRES SANTOS,https://www.rffm.es/fichaclub/1194,2026-08-19T06:45:41.349782+00:00
1205,ESC.FUT.AT. CASARRUBUELOS,/pnfg/pimg/Clubes/00100_0012141605_Escudo_EFAC_2022.png,DELEGACIÓN DE FUENLABRADA,,G80826878,"Camino Torrejon, 3",Casarrubuelos,Madrid,28977,"CAMINO TORREJON DE VELASCO, 3",Madrid,Madrid,28977,,D.,info@efatleticocasarrubuelos.es,www.efatleticocasarrubuelos.es,,https://www.facebook.com/atleticocasarrubuelos,,@atleticocasarrubuelos,691845746 - 679598159,,,IVAN MARTIN FERNANDEZ,https://www.rffm.es/fichaclub/1205,2026-08-19T06:45:41.815030+00:00
1223,AGRUPACION C.D. LUCERO LINCES,/pnfg/pimg/Clubes/00100_0000089907_Lucero-Linces.JPG,DELEGACIÓN COTORRUELO,,G79620605,"CASTROSERNA, S/N (CAMPO DE FUTBOL)",Madrid,Madrid,28047,Avenida Aurora Boreal 27 2 B,Madrid,Madrid,28032,Angel Pita,D.,cdlucerolinces@gmail.com,,,,,,616386386,,,MANUEL ANGEL PITA GARCIA,https://www.rffm.es/fichaclub/1223,2026-08-19T06:45:41.930144+00:00
1168,C.D. VICALVARO,/pnfg/pimg/Clubes/00100_0011122324_FONDO_BLANCO.png,DELEGACIÓN VALDEBERNARDO,,G79481271,"Los Gallegos, 44",Madrid,Madrid,28032,"LOS GALEOTE, 5",Madrid,Madrid,28032,,,cdvical@gmail.com,cdvical@gmail.com,,,,,659750121 - 629874223,,,JOSE MANUEL PEREIRA RODRIGUEZ,https://www.rffm.es/fichaclub/1168,2026-08-19T06:45:42.092150+00:00
1179,C.D. AVANCE,/pnfg/pimg/Clubes/00100_0011216275_EX_8vUBWkAE1ZPd.png,DELEGACIÓN DE ALCALÁ DE HENARES,,G78970183,"CAMPO MUNICIPAL FELIPE DE LUCAS, CTRA.NACIONAL II, KM 34,200 (C.C. LA DEHESA)",Alcalá De Henares,Madrid,28805,C/ COGOLLUDO S/N (CAMPO MUNICIPAL FELIPE DE LUCAS),Alcalá De Henares,Madrid,28805,,,escueladefutbol@cdavance.es,www.cdavance.es,,,,,918824035,918824035,,PABLO DE LUCAS JIMENEZ,https://www.rffm.es/fichaclub/1179,2026-08-19T06:45:42.418106+00:00
1218,MORALZARZAL C.F.,/pnfg/pimg/Clubes/00100_0012173915_escudo.jpg,DELEGACIÓN DE GALAPAGAR,,G80425457,"CAÑADA, 50 (POLIDEPORTIVO)",Moralzarzal,Madrid,28411,"Cañada, 50 - (Polideportivo)",Moralzarzal,Madrid,28411,MORALZARZAL CF,,moralzarzalcdf@gmail.com,https://moralzarzalclubdefutbol.com/,@MoralzarzalCdF,https://www.facebook.com/MoralzarzalClubdeFutbol,,,633457812,918577970,,ANGEL SEGOVIA CALDERON,https://www.rffm.es/fichaclub/1218,2026-08-19T06:45:42.453913+00:00
12234617,C.D. RUPE SAHAGUN,/pnfg/pimg/Clubes/00100_0011030432_rupe.jpg,DELEGACIÓN DE ALCOBENDAS,,G88516315,"RIVADAVIA, Nº 10",Madrid,Madrid,28029,"RIVADAVIA, Nº 10",Madrid,Madrid,28029,,,coordinacioncderupe@gmail.com,www.rupesahagun.com,,,,,610561655 - 609124200 - 635665976,,,ISABEL MARTIN RIOLOBOS,https://www.rffm.es/fichaclub/12234617,2026-08-19T06:45:42.658352+00:00
12234637,CDE JUVENIL CIUDAD DE CUBAS,/pnfg/pimg/Clubes/00100_0011739272_escudo_juvenil_masculino_cubas_de_la_sagra.jpg,DELEGACIÓN DE FUENLABRADA,,G88631387,"C/ Averroes, 71",Fuenlabrada,Madrid,28942,CALLE NAVE 3,Cubas De La Sagra,Madrid,28978,TINA GODOY MOLINA,Sra.,CIUDADDECUBASDELASAGRA@GMAIL.COM,cdfuenlabrada.com,,,,,633966443 - 633966302 - 651831410,,,JOSE LUIS GODOY MOLINA,https://www.rffm.es/fichaclub/12234637,2026-08-19T06:45:42.668259+00:00
12234621,LAURELES C.F.,/pnfg/pimg/Clubes/00100_0012193884_file_0000000093d061f7b262c4dedff56232_conversation_id_67f8133d_b7f4_8007_9d93_5aeefc2671ab_message_id_5eec4d3f_ff1a_468d_bcce_0a0d85daaa7e.png,DELEGACIÓN COTORRUELO,,G88294202,"Berdún, 2 portal C-3ª A",Madrid,Madrid,28050,"Berdún, 2 portal C-3ª A",Madrid,Madrid,28050,DIANA MARÍA CASTAÑO PALACIO,Sra.,LAURELESCF@outlook.es,https://laurelesclubdefutbol.negocio.site/,https://twitter.com/LAURELESCF?t=BfhwZkGsAbzI9I0DFbVrog&s=09,https://www.facebook.com/profile.php?id=100092715098910,,https://instagram.com/laurelescf?igshid=NGExMmI2YTkyZg==,618271618 - 654908698,,,DIANA MARIA CASTAÑO PALACIO,https://www.rffm.es/fichaclub/12234621,2026-08-19T06:45:42.775157+00:00
12234645,ATHLETIC CLUB COLMENAREJO,/pnfg/pimg/Clubes/00100_0011033022_LOGO_ATHLETIC_CLUB_COLMENAREJO_final.png,DELEGACIÓN DE GALAPAGAR,,G01652627,"Madrid, 34",Colmenarejo,Madrid,28270,"C/ Madrid, 34",Colmenarejo,Madrid,28270,DAVID MORENO MORENO,D.,athleticclubcolmenarejo2021@hotmail.com,@athleticclubcolmenarejo,,,,@athleticclubcolmenarejo,699319776 - 627705458 - 654323198,,,DAVID MORENO MORENO,https://www.rffm.es/fichaclub/12234645,2026-08-19T06:45:43.242637+00:00
12234715,SINABRO PCAH F.C.,/pnfg/pimg/Clubes/00100_0011755785_______1.png,DELEGACIÓN DE ALCALÁ DE HENARES,,G01635531,"Avda. Benito Perez Galdos, 15-Bajo A-3",Alcalá De Henares,Madrid,28806,"Calle Padre Emilio de Miguel Concha, 24,",Alcalá De Henares,Madrid,28806,LEE BYEONG GON,D.,sinabrofc20@gmail.com,www.youtube.com/@sinabro_f.c,,www.facebook.com/profile.php?id=100074876577937,,www.instagram.com/sinabro_fc/,645942938 - 619626432,,,BYEONG GON LEE,https://www.rffm.es/fichaclub/12234715,2026-08-19T06:45:43.800917+00:00
12234722,C.D. PEGASO BALOMPIE TRES CANTOS,/pnfg/pimg/Clubes/00100_0011706523_EMBLEMA_FINAL_PEGASO.JPG,DELEGACION DE SAN SEBASTIAN DE LOS REYES,,G01656461,Sector oficios 6 y 7,Tres Cantos,Madrid,28760,JOAQUIN TURINA Nº 6,Colmenar Viejo,Madrid,28770,JUAN LUIS ARIAS CAÑABATE,D.,presidente@pegasobalompietc.es,https://www.pegasobalompietc.es/,,,,,648201520,,,JUAN LUIS ARIAS CAÑABATE,https://www.rffm.es/fichaclub/12234722,2026-08-19T06:45:43.842725+00:00
12234629,CDE FUENLABRADA FALCONS,/pnfg/pimg/Clubes/00100_0011540597_ESCUDO_NORMAL.jpg,DELEGACIÓN DE FUENLABRADA,,G88131511,"Ferrocarril, 8-2º A.",Fuenlabrada,Madrid,28944,"Ferrocarril, 8-2º A.",Fuenlabrada,Madrid,28944,,,fuenlabradafalcons@gmail.com,www.fuenlabradafalcons.es,@fuenlafalcons,https://www.facebook.com/fuenlabradafalcons,,https://www.instagram.com/fuenlabradafalcons/,674604353 - 699099601 - 619515944,,,ABDELHAK AKROUH AKANNI,https://www.rffm.es/fichaclub/12234629,2026-08-19T06:45:43.913519+00:00
12315126,C.D. UNION DEPORTIVA VILLAR DEL OLMO,/pnfg/pimg/Clubes/00100_0011045580_Escudo_Villar.jpeg,DELEGACIÓN DE ARGANDA,,G84394519,"Plaza Mayor, 1.",Villar Del Olmo,Madrid,28512,"COMUNIDAD EUROPEA, 20.",Nuevo Baztán,Madrid,28514,FELIX HORCAJO MAGANO,D.,villardelolmo.ud@gmail.com,,,,,,677549050,,,FELIX HORCAJO MAGANO,https://www.rffm.es/fichaclub/12315126,2026-08-19T06:45:44.219167+00:00
12294275,S.A.D. FUNDACION C.D. LEGANES,/pnfg/pimg/Clubes/00100_0011114701_00100_0011100932_Fundaci_n_1.png,DELEGACIÓN DE LEGANÉS,,G86472859,"ARQUITECTURA, S/N.",Leganés,Madrid,28914,"ARQUITECTURA, S/N.",Leganés,Madrid,28914,,,,fundacion@cdleganes.com y/o direccion@cdleganes.com,,,,,,,,MARIA VICTORIA PAVON PALOMO,https://www.rffm.es/fichaclub/12294275,2026-08-19T06:45:44.281045+00:00
12234983,C.D. ARANCETANO,/pnfg/pimg/Clubes/00100_0012154124_Dise__o_sin_t__tulo__1_.png,DELEGACIÓN DE ARANJUEZ,,G02909638,"De la Virgen, 67",Aranjuez,Madrid,28300,"De la Virgen, 67",Aranjuez,Madrid,28300,Jose David Ercilla Rodriguez,D.,clubdeportivoarancetano@gmail.com,www.cdarancetano.com,,https://www.facebook.com/cdarancetano.aranjuez.3,,,665634813 - 722764990,,,JOSE DAVID ERCILLA RODRIGUEZ,https://www.rffm.es/fichaclub/12234983,2026-08-19T06:45:44.332930+00:00
12235144,U.D. SAN MARTIN DE LA VEGA,/pnfg/pimg/Clubes/00100_0011558877_Escudo_UDSMV.jpg,DELEGACIÓN DE PINTO,,G01709385,"C/ Hermanos Álvarez Quintero, 14",San Martín De La Vega,Madrid,28330,"Calle de los hermanos Alvarez Quintero ,14",San Martín De La Vega,Madrid,28330,Luis Alfonso Lopez Sanchez,D.,UNIONDEPORTIVASMV@GMAIL.COM,,,uniondeportivasmv,,uniondeportivasmv,666559106 - 692158403,,,LUIS ALFONSO LOPEZ SANCHEZ,https://www.rffm.es/fichaclub/12235144,2026-08-19T06:45:44.544109+00:00
12235013,CDE UNION VILLANUEVA DEL PARDILLO,/pnfg/pimg/Clubes/00100_0012181665_CF_UNION_ESCUDO_SIN_FONDO_.png,DELEGACIÓN DE GALAPAGAR,,G87776621,"De los Cerezos, 15",Villanueva del Pardillo,Madrid,28229,avd de los estudiante 1,Villanueva del Pardillo,Madrid,28229,Angel Bellon Poblaciones,D.,union@cfunionpardillo.es,www.cfunionpardillo.es,https://twitter.com/cfunionpardillo,https://www.facebook.com/cfunionpardillo,,https://www.instagram.com/cfunionpardillo/,616565547 - 680297994,,,ANGEL BELLON POBLACIONES,https://www.rffm.es/fichaclub/12235013,2026-08-19T06:45:44.545025+00:00
12273332,E.D. ROBLEDO DE CHAVELA,/pnfg/pimg/Clubes/00100_0011247687_Solo_Escudo_Escuela_F_tbol._Blanco.jpg,SUBDELEGACIÓN DE NAVAS DEL REY,,G01733070,"C/ Camino de la ermita, 31",Robledo De Chavela,Madrid,28294,"C/ Camino de la ermita, 31",Robledo De Chavela,Madrid,28294,,,aitor_qs_92@hotmail.com,,,,,escueladefutbolrobledo,699651429 - 695906677,,,AITOR QUIJADA SANCHEZ,https://www.rffm.es/fichaclub/12273332,2026-08-19T06:45:44.618787+00:00
12277209,S.A.D. COLEGIO VALDELUZ,/pnfg/pimg/Clubes/00100_0011061387_ESCUDO.jpg,DELEGACIÓN DE ALCOBENDAS,,R-2800815-I,"calle FERMIN CABALLERO, 53.",Madrid,Madrid,28034,"calle FERMIN CABALLERO, 53.",Madrid,Madrid,28034,IGNACIO BALAGUER GASQUE,D.,futbol@valdeluz.eu,,,,,,913780099,,,JOSE CARLOS RUIZ JUAN,https://www.rffm.es/fichaclub/12277209,2026-08-19T06:45:45.041741+00:00
1238,U.D. LA PAZ VALLEHERMOSO,/pnfg/pimg/Clubes/00100_0000001090_1238_La_Paz_Vallehermoso.jpg,DELEGACIÓN COTORRUELO,,G80723570,"SANCHEZ BARCAIZTEGUI,40 7º B DCHA",Madrid,Madrid,28007,"CALLE TELLEZ, 5 ESCALERA 1 2ºD",Madrid,Madrid,28007,JORGE SUAREZ FERNANDEZ,D.,daniblanco8@hotmail.com,,,,,,647432598,,,JORGE SUAREZ FERNANDEZ,https://www.rffm.es/fichaclub/1238,2026-08-19T06:45:45.378231+00:00
12337077,S.A.D. COLEGIO SAN GABRIEL,/pnfg/pimg/Clubes/00100_0011191297_logo_sad_sangabriel.png,DELEGACIÓN DE ALCALÁ DE HENARES,,R7800066H,"Avda. de los Pasionistas,10",Alcalá De Henares,Madrid,28806,"Avda. de los Pasionistas,10",Alcalá De Henares,Madrid,28806,,,centrodeportivo@colegiosangabriel.com,centrodeportivosangabriel.es,,,,,674489604 - 606833586,,,CARLOS MEGO HURTADO,https://www.rffm.es/fichaclub/12337077,2026-08-19T06:45:45.543715+00:00
1242,NTRA. SRA. DEL BUEN CONSEJO,/pnfg/pimg/Clubes/00100_0000035077_BuenConsejo.jpg,DELEGACIÓN COTORRUELO,,V80942576,"JUAN MONTALVO, 30",Madrid,Madrid,28040,"Juan Montalvo, 30 (COLEGIO)",Madrid,Madrid,28040,SAMUEL BAUTISTA GOMEZ,D.,futbol@cbcmadrid.es,,,,,,914561870 - 687960706,915358498,,JESUS SEDANO PEREZ,https://www.rffm.es/fichaclub/1242,2026-08-19T06:45:46.257799+00:00
12438606,C.D. SERENDIPITY,/pnfg/pimg/Clubes/00100_0011554382_descarga__1_.jpeg,DELEGACIÓN DE GALAPAGAR,,G87956496,"Polideportivo Dehesa de los Godonales - Avda. de Segovia,s/n",Valdemorillo,Madrid,28120,"Polideportivo Dehesa de los Godonales - Avda. de Segovia,s/n",Madrid,Madrid,28210,,,efvaldemorillo@lider-sport.es,,,,,escueladefutbolvaldemorillo,692268343 - 692196705,,,DIEGO BAONZA DEL MORAL,https://www.rffm.es/fichaclub/12438606,2026-08-19T06:45:46.353106+00:00
12429758,C.D. DUX INTERNACIONAL DE MADRID FOOTBALL ACADEMY VILLAVICIOSA DE ODON,/pnfg/pimg/Clubes/00100_0011620384_Logo_escudo.jpeg,DELEGACIÓN DE ALCORCÓN,,G01810316,"PETUNIA, 17",Villaviciosa De Odón,Madrid,28670,Alexander Graham Bell s/n,Villaviciosa De Odón,Madrid,28670,,,Admin@duxinternacional.academy,duxinternacional.academy,,,,,685993390 - 659882950 - 634518429,,,RUBEN RAMOS MARTINEZ,https://www.rffm.es/fichaclub/12429758,2026-08-19T06:45:46.824474+00:00
12443976,S.A.D. FUNDACION ESCUELA DE FUTBOL AFE,/pnfg/pimg/Clubes/00100_0011230707_unnamed.jpg,DELEGACIÓN VALDEBERNARDO,,G87834081,"Gran Via, 30 -8º",Madrid,Madrid,28013,"Gran Via, 30 -8º",Madrid,Madrid,28013,,,escuela@afe-futbol.com,www.escuelafutbolafe.es,,,,,678075488,,,FERNANDO ZAMBRANO SANCHEZ,https://www.rffm.es/fichaclub/12443976,2026-08-19T06:45:46.912271+00:00
1254,ATLETICO ALCALA,/pnfg/pimg/Clubes/00100_0011193081_Escudo_ATA__con_fondo_.jpg,DELEGACIÓN DE ALCALÁ DE HENARES,,G81443202,"CAMINO DEL JUNCAL, 16 1ºB",Alcalá De Henares,Madrid,28802,"Camino del Juncal, 16 1ºB",Alcalá De Henares,Madrid,28802,,,,www.clubatleticoalcala.com/,https://twitter.com/AtleticoAlcala,https://www.facebook.com/ClubAtleticoAlcala,,,664233957,,,IVAN MATEO BUSTAMANTE,https://www.rffm.es/fichaclub/1254,2026-08-19T06:45:46.971378+00:00
1264,NUEVO PINTO C.F.,/pnfg/pimg/Clubes/00100_0011725872_Escudo_NPCF.png,DELEGACIÓN DE PINTO,,G79928909,"Milanos, 8 Nave 56",Pinto,Madrid,28320,"C/ MILANOS, 8 NAVE 56",Pinto,Madrid,28320,DAVID SANCHEZ GOMEZ,D.,salonpinto@hotmail.es,www.nuevopintocf.com,,,,,609507913 - 664418960 - 639357272&nbsp;-&nbsp;&nbsp;675833745,,,DAVID SANCHEZ GOMEZ,https://www.rffm.es/fichaclub/1264,2026-08-19T06:45:46.979217+00:00
1290,CERCEDA C.F.,/pnfg/pimg/Clubes/00100_0011205156_cercedamadrid.png,DELEGACIÓN DE GALAPAGAR,,G79919528,"BECERRIL,4 (RESTAURANTE JOTAS- EL SALON)",Cerceda,Madrid,28412,"BECERRIL, 4",Boalo (El),Madrid,28412,Jose Olmos,D.,CFCerceda@gmail.com,,,,,,678555807 - 635817423 - 625107801,,,JOSE OLMOS DIAZ,https://www.rffm.es/fichaclub/1290,2026-08-19T06:45:47.811036+00:00
1291,CLUB CIRINGANILLOS,/pnfg/pimg/Clubes/00100_0000055237_ESCUDO_color.jpg,DELEGACIÓN COTORRUELO,,G80332687,"RIBERA DEL MANZANARES, 141",Madrid,Madrid,28008,"LANZADA, 5",Madrid,Madrid,28008,ANGEL MATEO ALONSO,D.,angel.mateoalonso@hotmail.com,,,,,,690257388 - 915477436 - 915591294,,,ANGEL MATEO ALONSO,https://www.rffm.es/fichaclub/1291,2026-08-19T06:45:47.989135+00:00
1292,C.D. COLMENAR DE OREJA,/pnfg/pimg/Clubes/00100_0012186221_ESCUDO.png,DELEGACIÓN DE ARANJUEZ,,G79236675,"MADRID, 30",Colmenar De Oreja,Madrid,28380,"MADRID, 30",Colmenar De Oreja,Madrid,28380,,Sin Tratramiento,infocdcolmenardeoreja@gmail.com,,,,,,918089197 - 686239919 - 618695732&nbsp;-&nbsp;&nbsp;620935932,,,RUBEN REYEROS MARQUETA,https://www.rffm.es/fichaclub/1292,2026-08-19T06:45:48.053074+00:00
1313,C.F. SAN JUAN ZARZAQUEMADA,/pnfg/pimg/Clubes/00100_0010926003_escudo_san_juan_zarzaquemada_nuevo.jpg,DELEGACIÓN DE LEGANÉS,,G80165988,LOS PEDROCHES 38 4ºB,Leganés,Madrid,28915,"LOS PEDROCHES, 38 4ºB",Leganés,Madrid,28915,JOSE MARÍA PÉREZ DUEÑAS,D.,sanjuanzarzaquemada@gmail.com,http://www.actiweb.es/sanjuanzarza/,@sanjuancf,,,,662184184 - 679770659&nbsp;-&nbsp;&nbsp;616501022,,,AMELIO VAZQUEZ BENITEZ,https://www.rffm.es/fichaclub/1313,2026-08-19T06:45:48.115921+00:00
